gene,gene_symbol,gene_label,abs_coef,rank_abs_coef,importance_mean,rank_perm,rank_combined
212122_at,RHOQ,RHOQ,0.0489941765297037,124,0.0,1530,827.0
243361_at,SREK1,SREK1,0.0158749908819925,922,0.0,733,827.5
1569409_x_at,,1569409_x_at,0.0413008809835875,203,0.0,1454,828.5
214857_at,RPARP-AS1,RPARP-AS1,0.1250027604243646,1,0.0,1657,829.0
221494_x_at,EIF3K,EIF3K,0.01096729412953,1221,0.0,438,829.5
202133_at,WWTR1,WWTR1,0.0220081082640714,655,0.0,1004,829.5
241954_at,FDFT1,FDFT1,0.0124751842060062,1115,0.0,545,830.0
214577_at,MAP1B,MAP1B,0.0837973713631043,14,0.0,1648,831.0
238716_at,LOC100506990,LOC100506990,0.0129021399731077,1090,0.0,572,831.0
238584_at,IQCA1,IQCA1,0.0129724459132295,1083,0.0,579,831.0
219425_at,SULT4A1,SULT4A1,0.0112284936008472,1198,0.0,464,831.0
223857_x_at,EMC4,EMC4,0.0060914740686988,1564,0.0,100,832.0
231530_s_at,C11orf1,C11orf1,0.0167250770823862,889,0.0,776,832.5
236462_at,,236462_at,0.0186057983486959,784,0.0,884,834.0
200005_at,EIF3D,EIF3D,0.0400781762606835,223,0.0,1445,834.0
226188_at,LGALSL,LGALSL,0.0079751742097681,1428,0.0,240,834.0
227872_at,POLR3A,POLR3A,0.007299940188033,1490,0.0,179,834.5
203771_s_at,BLVRA,BLVRA,0.0253652913590908,527,0.0,1144,835.5
218080_x_at,FAF1,FAF1,0.0084943157705272,1391,0.0,280,835.5
225092_at,RABEP1,RABEP1,0.0051544146502349,1633,0.0,39,836.0
243329_at,,243329_at,0.0155606483038953,937,0.0,735,836.0
240461_at,,240461_at,0.012019845198901,1152,0.0,521,836.5
204338_s_at,RGS4,RGS4,0.0264727551250204,498,0.0,1177,837.5
236949_at,,236949_at,0.0197380725085987,747,0.0,929,838.0
224970_at,NFIA,NFIA,0.0051867376488373,1630,0.0,47,838.5
236274_at,EIF3B,EIF3B,0.018508035057033,791,0.0,887,839.0
216006_at,,216006_at,0.0091003050668111,1348,0.0,334,841.0
203999_at,SYT1,SYT1,0.0248641321724625,550,0.0,1133,841.5
210948_s_at,LEF1,LEF1,0.0513662474691117,95,0.0,1590,842.5
211715_s_at,BDH1,BDH1,0.0581979798198421,68,0.0,1618,843.0
216751_at,,216751_at,0.0088532106770095,1367,0.0,322,844.5
233868_x_at,ADAM33,ADAM33,0.0197670962017432,742,0.0,947,844.5
200898_s_at,MGEA5,MGEA5,0.0344812742753118,309,0.0,1380,844.5
217446_x_at,,217446_x_at,0.0086612847908857,1375,0.0,316,845.5
241387_at,,241387_at,0.0122188737272071,1132,0.0,561,846.5
232266_x_at,CDK13,CDK13,0.0155062278801803,941,0.0,754,847.5
233017_x_at,,233017_x_at,0.0162151024552194,904,0.0,793,848.5
202443_x_at,NOTCH2,NOTCH2,0.0218498604971958,661,0.0,1039,850.0
201527_at,ATP6V1F|LOC101927180,ATP6V1F|LOC101927180,0.0239111575059165,584,0.0,1117,850.5
227252_at,LRP10,LRP10,0.0060858534796268,1566,0.0,135,850.5
217773_s_at,NDUFA4,NDUFA4,0.0092580604521853,1338,0.0,364,851.0
223363_at,PSMG3,PSMG3,0.0058559531909375,1585,0.0,117,851.0
217815_at,SUPT16H,SUPT16H,0.0091361125174339,1345,0.0,359,852.0
242325_at,YWHAH,YWHAH,0.0130208199337569,1080,0.0,626,853.0
200875_s_at,MIR1292|NOP56|SNORD110|SNORD57|SNORD86,MIR1292|NOP56|SNORD110|SNORD57|SNORD86,0.0337291936241663,322,0.0,1384,853.0
239661_at,,239661_at,0.0127187610815485,1099,0.0,608,853.5
233229_at,SCFD1,SCFD1,0.0180984873353072,814,0.0,893,853.5
229793_at,ASAH2B,ASAH2B,0.0166917238188349,891,0.0,817,854.0
1559515_at,,1559515_at,0.0291935990869843,423,0.0,1285,854.0
214771_x_at,MPRIP,MPRIP,0.055919770948582,78,0.0,1633,855.5
214375_at,PPFIBP1,PPFIBP1,0.0616939832447729,59,0.0,1654,856.5
222430_s_at,YTHDF2,YTHDF2,0.010013877514245,1283,0.0,430,856.5
243827_at,,243827_at,0.0134033972245895,1059,0.0,655,857.0
226246_at,KCTD1,KCTD1,0.0074911896261318,1476,0.0,238,857.0
212451_at,SECISBP2L,SECISBP2L,0.0430307426649524,180,0.0,1535,857.5
1562529_s_at,,1562529_s_at,0.0290086663996461,426,0.0,1290,858.0
225407_at,MBP,MBP,0.0071233100677808,1507,0.0,210,858.5
239649_at,,239649_at,0.0125259197932221,1110,0.0,609,859.5
231695_at,,231695_at,0.0154582131575282,944,0.0,775,859.5
202858_at,U2AF1,U2AF1,0.0254136261911012,525,0.0,1203,864.0
200082_s_at,RPS7,RPS7,0.0395598397677872,231,0.0,1497,864.0
203605_at,SRP54,SRP54,0.024148978610115,574,0.0,1154,864.0
222796_at,ATP5J2-PTCD1|PTCD1,ATP5J2-PTCD1|PTCD1,0.0094909089104848,1318,0.0,411,864.5
243648_at,ZBED6,ZBED6,0.0142203819273796,1010,0.0,721,865.5
1569641_at,,1569641_at,0.0361945160353185,281,0.0,1451,866.0
224799_at,NDFIP2,NDFIP2,0.0047141237551642,1675,0.0,58,866.5
217766_s_at,TMEM50A,TMEM50A,0.0087581773315261,1370,0.0,365,867.5
1558784_at,LOC100133089,LOC100133089,0.0270341264550179,475,0.0,1264,869.5
215529_x_at,DIP2A,DIP2A,0.0573055667357271,73,0.0,1666,869.5
217717_s_at,YWHAB,YWHAB,0.0087326523473715,1371,0.0,370,870.5
235757_at,,235757_at,0.0177096831024973,844,0.0,900,872.0
217727_x_at,VPS35,VPS35,0.0086485548445035,1376,0.0,368,872.0
242357_x_at,,242357_x_at,0.0139235795090689,1028,0.0,718,873.0
201579_at,FAT1,FAT1,0.0225298617448263,638,0.0,1109,873.5
1566638_at,,1566638_at,0.0359801069941468,285,0.0,1465,875.0
241368_at,PLIN5,PLIN5,0.0114136465067698,1189,0.0,562,875.5
223183_at,AGPAT3,AGPAT3,0.0045966232208999,1683,0.0,72,877.5
1556813_at,,1556813_at,0.0295954880937442,410,0.0,1346,878.0
226675_s_at,MALAT1,MALAT1,0.0060547994074881,1569,0.0,188,878.5
225571_at,LIFR,LIFR,0.0062350058123491,1556,0.0,201,878.5
223461_at,TBC1D7,TBC1D7,0.0049266226047587,1648,0.0,113,880.5
211464_x_at,CASP6,CASP6,0.0420777633594949,190,0.0,1572,881.0
231825_x_at,ATF7IP,ATF7IP,0.0145857844250362,991,0.0,772,881.5
203776_at,GPKOW,GPKOW,0.0231707927644531,621,0.0,1142,881.5
204156_at,SIK3,SIK3,0.0235751868667196,606,0.0,1159,882.5
225870_s_at,TRAPPC5,TRAPPC5,0.0059423711518176,1575,0.0,191,883.0
212587_s_at,PTPRC,PTPRC,0.0406590608464259,211,0.0,1556,883.5
201947_s_at,CCT2,CCT2,0.0197197352365197,748,0.0,1019,883.5
224818_at,SORT1,SORT1,0.004277886560939,1712,0.0,56,884.0
243683_at,MORF4L2,MORF4L2,0.0130330930019607,1079,0.0,690,884.5
1555931_at,TSGA10,TSGA10,0.029646079489824,408,0.0,1362,885.0
236645_at,HBP1,HBP1,0.0171867031949103,860,0.0,910,885.0
211955_at,IPO5,IPO5,0.0445960747310818,162,0.0,1609,885.5
1561686_at,,1561686_at,0.02695720604505,476,0.0,1296,886.0
201577_at,NME1,NME1,0.0217126734866553,666,0.0,1110,888.0
241223_x_at,,241223_x_at,0.0106836047362327,1244,0.0,533,888.5
221903_s_at,CYLD,CYLD,0.0083922087896568,1401,0.0,378,889.5
219408_at,PRMT7,PRMT7,0.0095488429035098,1314,0.0,465,889.5
234505_at,,234505_at,0.018195245233448,809,0.0,970,889.5
224667_x_at,ANAPC16,ANAPC16,0.0035439932351494,1775,0.0,5,890.0
200811_at,CIRBP,CIRBP,0.0305144589738026,387,0.0,1394,890.5
222358_x_at,,222358_x_at,0.0086998662573271,1374,0.0,407,890.5
202364_at,MXI1,MXI1,0.0198989671778748,737,0.0,1046,891.5
1555803_a_at,C11orf57,C11orf57,0.0293012408165931,420,0.0,1365,892.5
201415_at,GSS,GSS,0.02052598056793,719,0.0,1066,892.5
226999_at,RNPC3,RNPC3,0.0049902002439045,1643,0.0,146,894.5
236715_x_at,UACA,UACA,0.0173102324691701,856,0.0,936,896.0
223711_s_at,THYN1,THYN1,0.0045021182464282,1692,0.0,103,897.5
212197_x_at,MPRIP,MPRIP,0.0364809619221973,275,0.0,1520,897.5
235640_at,,235640_at,0.0166839897018104,892,0.0,905,898.5
213629_x_at,MT1F,MT1F,0.062506385310432,54,0.0,1743,898.5
221853_s_at,LOC101060373|NOMO1|NOMO2|NOMO3,LOC101060373|NOMO1|NOMO2|NOMO3,0.0083443030520929,1404,0.0,395,899.5
225507_at,PNISR,PNISR,0.0056990570893392,1594,0.0,205,899.5
1555284_at,ALS2,ALS2,0.028730635095172,433,0.0,1367,900.0
204586_at,BSN,BSN,0.0226664615567703,635,0.0,1166,900.5
242916_at,CNTRL,CNTRL,0.0124855186320467,1112,0.0,692,902.0
200758_s_at,NFE2L1,NFE2L1,0.0300567977931602,402,0.0,1404,903.0
223662_x_at,DDX59,DDX59,0.0043818414327071,1702,0.0,108,905.0
224612_s_at,DNAJC5,DNAJC5,0.0031735857786933,1798,0.0,12,905.0
231271_x_at,NMRAL1,NMRAL1,0.0139002702146748,1030,0.0,781,905.5
224163_s_at,DMAP1,DMAP1,0.0034434664079555,1781,0.0,30,905.5
229061_s_at,SLC25A13,SLC25A13,0.0150333544309256,974,0.0,838,906.0
243713_at,,243713_at,0.012383372466202,1124,0.0,688,906.0
203157_s_at,GLS,GLS,0.0241177929539718,575,0.0,1239,907.0
240765_at,,240765_at,0.0096235645407859,1307,0.0,510,908.5
212532_s_at,LSM12,LSM12,0.0378603581018633,256,0.0,1561,908.5
203173_s_at,C16orf62,C16orf62,0.023940576057616,582,0.0,1237,909.5
1563088_a_at,LOC284837,LOC284837,0.0253066904711665,535,0.0,1286,910.5
211858_x_at,GNAS,GNAS,0.0406606236088593,210,0.0,1612,911.0
202712_s_at,CKMT1A|CKMT1B,CKMT1A|CKMT1B,0.0234379205264705,610,0.0,1213,911.5
203264_s_at,ARHGEF9,ARHGEF9,0.0238632308561957,590,0.0,1234,912.0
218504_at,FAHD2A,FAHD2A,0.0069798605202093,1516,0.0,312,914.0
218155_x_at,TSR1,TSR1,0.0062168534949571,1557,0.0,271,914.0
213479_at,NPTX2,NPTX2,0.0551119115920393,80,0.0,1749,914.5
208549_x_at,PTMA,PTMA,0.0729866126860583,28,0.0,1801,914.5
202659_at,PSMB10,PSMB10,0.0233433160290581,614,0.0,1216,915.0
214333_x_at,IDH3G,IDH3G,0.0461037433524088,142,0.0,1688,915.0
212033_at,RBM25,RBM25,0.0393831105413132,232,0.0,1600,916.0
207012_at,MMP16,MMP16,0.0608377760050462,60,0.0,1772,916.0
204711_at,KIAA0753,KIAA0753,0.0550224759473997,81,0.0,1752,916.5
1559591_s_at,CHDH,CHDH,0.0254890556293578,523,0.0,1311,917.0
224975_at,NFIA,NFIA,0.0033002962502528,1789,0.0,46,917.5
225001_at,RAB3D,RAB3D,0.0032573132892792,1793,0.0,44,918.5
240139_at,,240139_at,0.0095913795855469,1309,0.0,529,919.0
214682_at,PKD1P1,PKD1P1,0.0419325446613211,195,0.0,1644,919.5
223020_at,CLPTM1L,CLPTM1L,0.0038535832159444,1753,0.0,87,920.0
229312_s_at,GKAP1,GKAP1,0.0142139987149778,1011,0.0,830,920.5
223037_at,PDZD11,PDZD11,0.0037088855905067,1760,0.0,86,923.0
202242_at,TSPAN7,TSPAN7,0.0185524099100569,788,0.0,1058,923.0
213457_at,MFHAS1,MFHAS1,0.0451537176241293,156,0.0,1691,923.5
203297_s_at,JARID2,JARID2,0.0232219668361001,618,0.0,1231,924.5
208623_s_at,EZR,EZR,0.0634574453362332,53,0.0,1797,925.0
1552536_at,VTI1A,VTI1A,0.0259968486118572,512,0.0,1339,925.5
212661_x_at,LOC101060363|PPIA,LOC101060363|PPIA,0.0350871110619226,302,0.0,1550,926.0
234989_at,MIR612|NEAT1,MIR612|NEAT1,0.0171452946281659,864,0.0,990,927.0
43427_at,ACACB,ACACB,0.0116924328480378,1177,0.0,677,927.0
212377_s_at,NOTCH2,NOTCH2,0.0323912928719288,352,0.0,1504,928.0
212894_at,SUPV3L1,SUPV3L1,0.0395931706585484,230,0.0,1626,928.0
1558739_at,LOH12CR1,LOH12CR1,0.0238586568429817,592,0.0,1266,929.0
238622_at,RAP2B,RAP2B,0.0100213704910661,1281,0.0,577,929.0
218138_at,MKKS,MKKS,0.005849141223051,1586,0.0,272,929.0
235601_at,,235601_at,0.0158439007408636,923,0.0,938,930.5
242671_at,,242671_at,0.0119065092944119,1160,0.0,702,931.0
227178_at,CELF2,CELF2,0.004163012792585,1724,0.0,138,931.0
227663_at,,227663_at,0.0046671339338406,1678,0.0,185,931.5
218415_at,VPS33B,VPS33B,0.0055463034382888,1610,0.0,254,932.0
225556_at,VMA21,VMA21,0.0048292676605305,1662,0.0,203,932.5
244646_at,,244646_at,0.0108125568432089,1234,0.0,632,933.0
215269_at,TRAPPC10,TRAPPC10,0.0420152366411749,192,0.0,1675,933.5
223480_s_at,MRPL47,MRPL47,0.0037307388152675,1757,0.0,112,934.5
218679_s_at,VPS28,VPS28,0.0060643566160724,1568,0.0,301,934.5
202320_at,GTF3C1,GTF3C1,0.0180568280656213,818,0.0,1051,934.5
227897_at,,227897_at,0.0045007798703782,1693,0.0,177,935.0
214428_x_at,C4A|C4B|C4B_2,C4A|C4B|C4B_2,0.0403013459432948,219,0.0,1652,935.5
208713_at,HNRNPUL1,HNRNPUL1,0.050626393607661,104,0.0,1768,936.0
230590_at,,230590_at,0.0141587394978893,1015,0.0,857,936.0
220488_s_at,BCAS3,BCAS3,0.0086354221129605,1377,0.0,496,936.5
203567_s_at,TRIM38,TRIM38,0.0204565990358378,721,0.0,1155,938.0
242195_x_at,NUMBL,NUMBL,0.0093009275247863,1336,0.0,540,938.0
225771_at,AP1G1,AP1G1,0.0045819060694008,1685,0.0,194,939.5
219134_at,ELTD1,ELTD1,0.0057633944186904,1591,0.0,289,940.0
202724_s_at,FOXO1,FOXO1,0.0216643970719029,669,0.0,1212,940.5
205871_at,PLGLB1|PLGLB2,PLGLB1|PLGLB2,0.0747548122527657,24,0.0,1859,941.5
235112_at,,235112_at,0.0163225289174259,899,0.0,984,941.5
218788_s_at,SMYD3,SMYD3,0.0057856078747941,1589,0.0,297,943.0
203656_at,FIG4,FIG4,0.0198999852732233,736,0.0,1152,944.0
47608_at,TJAP1,TJAP1,0.0110475334010896,1214,0.0,676,945.0
224771_at,NAV1,NAV1,0.002728766069808,1829,0.0,61,945.0
201410_at,PLEKHB2,PLEKHB2,0.0183751415065891,797,0.0,1094,945.5
201241_at,DDX1,DDX1,0.0182057016026648,807,0.0,1086,946.5
201387_s_at,UCHL1,UCHL1,0.0179702236403821,825,0.0,1070,947.5
200981_x_at,GNAS,GNAS,0.0271636208073521,470,0.0,1427,948.5
212537_x_at,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,0.0330119535897496,339,0.0,1560,949.5
202501_at,MAPRE2,MAPRE2,0.0171520206415632,863,0.0,1036,949.5
220071_x_at,HAUS2,HAUS2,0.0077357683256475,1451,0.0,448,949.5
242608_x_at,FAM161B,FAM161B,0.0113384958934444,1192,0.0,707,949.5
1569854_at,,1569854_at,0.0278570819348213,451,0.0,1449,950.0
221488_s_at,CUTA,CUTA,0.0075971130545721,1464,0.0,439,951.5
200823_x_at,RPL29,RPL29,0.0258194821493665,516,0.0,1388,952.0
226382_at,LOC283070,LOC283070,0.0047539062350447,1672,0.0,233,952.5
233816_at,,233816_at,0.0152232766164233,960,0.0,949,954.5
202813_at,TARBP1,TARBP1,0.0207644707688795,704,0.0,1206,955.0
234981_x_at,CMBL,CMBL,0.0159050424860774,920,0.0,991,955.5
205761_s_at,DUS4L,DUS4L,0.0643842859497396,49,0.0,1862,955.5
201255_x_at,BAG6,BAG6,0.0179558947851326,827,0.0,1084,955.5
201186_at,LRPAP1,LRPAP1,0.0180375449057137,821,0.0,1093,957.0
235154_at,TAF3,TAF3,0.0156037071795354,933,0.0,982,957.5
224628_at,ERLEC1,ERLEC1,0.0015834200920257,1909,0.0,9,959.0
201269_s_at,NUDCD3,NUDCD3,0.0177988140079882,838,0.0,1081,959.5
200906_s_at,PALLD,PALLD,0.0259678961264952,513,0.0,1407,960.0
225330_at,IGF1R,IGF1R,0.0043239728886112,1708,0.0,214,961.0
238747_at,CACNA1E,CACNA1E,0.0090665969364713,1352,0.0,570,961.0
200780_x_at,GNAS,GNAS,0.0255670118561919,520,0.0,1403,961.5
202336_s_at,PAM,PAM,0.0169621054784559,874,0.0,1049,961.5
219319_at,HIF3A,HIF3A,0.0064558429752928,1549,0.0,375,962.0
201522_x_at,SNRPN|SNURF,SNRPN|SNURF,0.0182180531377393,806,0.0,1119,962.5
240503_at,,240503_at,0.0082696780104295,1408,0.0,517,962.5
61874_at,CACFD1,CACFD1,0.0105540082868302,1257,0.0,669,963.0
229467_at,PCBP2,PCBP2,0.0126727840348209,1100,0.0,827,963.5
200642_at,SOD1,SOD1,0.028079489502449,445,0.0,1483,964.0
225446_at,BRWD1,BRWD1,0.004140342958799,1726,0.0,208,967.0
218935_at,EHD3,EHD3,0.0050298967514744,1641,0.0,294,967.5
204343_at,ABCA3,ABCA3,0.0194218899498496,761,0.0,1176,968.5
243350_at,,243350_at,0.0111972229520285,1203,0.0,734,968.5
1565844_at,BRPF3,BRPF3,0.0271886801951995,469,0.0,1468,968.5
204619_s_at,VCAN,VCAN,0.0189867640574889,775,0.0,1163,969.0
239449_at,,239449_at,0.0094592031328489,1322,0.0,616,969.0
224462_s_at,CHCHD6,CHCHD6,0.001266610433204,1923,0.0,16,969.5
213693_s_at,MUC1,MUC1,0.04143441629497,201,0.0,1739,970.0
220113_x_at,POLR1B,POLR1B,0.0072505170201545,1496,0.0,445,970.5
219203_at,EMC9,EMC9,0.004860152061814,1657,0.0,287,972.0
209291_at,ID4,ID4,0.0671339506503501,39,0.0,1906,972.5
203798_s_at,VSNL1,VSNL1,0.0182358518841428,805,0.0,1141,973.0
224057_s_at,THAP4,THAP4,0.0019501998680666,1884,0.0,63,973.5
239597_at,,239597_at,0.0093094319014576,1335,0.0,612,973.5
1554675_a_at,SYCE1,SYCE1,0.0236252423765035,604,0.0,1345,974.5
224187_x_at,HSPA8|SNORD14C|SNORD14D,HSPA8|SNORD14C|SNORD14D,0.0012959567772523,1920,0.0,29,974.5
237475_x_at,CCDC152,CCDC152,0.013887692842808,1031,0.0,919,975.0
204930_s_at,BNIP1,BNIP1,0.0493078473621319,120,0.0,1831,975.5
203413_at,NELL2,NELL2,0.0202317834575945,727,0.0,1225,976.0
206483_at,LRRC6,LRRC6,0.0468046816516662,139,0.0,1815,977.0
217840_at,DDX41,DDX41,0.0056649483002573,1597,0.0,357,977.0
37796_at,LRCH4|SAP25,LRCH4|SAP25,0.0101287000864766,1275,0.0,681,978.0
223223_at,ARV1,ARV1,0.002222130889945,1862,0.0,96,979.0
204002_s_at,ICA1,ICA1,0.0179555006388796,828,0.0,1132,980.0
239889_at,SERP2,SERP2,0.0089258748878448,1362,0.0,599,980.5
206973_at,PPFIA2,PPFIA2,0.0421101699482961,189,0.0,1773,981.0
214782_at,CTTN,CTTN,0.0334587587933433,330,0.0,1632,981.0
232778_at,,232778_at,0.0117800383402658,1168,0.0,797,982.5
213015_at,BBX,BBX,0.0380065420109612,255,0.0,1711,983.0
210640_s_at,GPER1,GPER1,0.0623472350569614,55,0.0,1912,983.5
232541_at,,232541_at,0.0118367289142288,1164,0.0,803,983.5
218628_at,CCDC53,CCDC53,0.0048131668934592,1663,0.0,305,984.0
1557721_at,RP11-416I2.1,RP11-416I2.1,0.021068084177176,690,0.0,1278,984.0
208228_s_at,FGFR2,FGFR2,0.0444477746703974,164,0.0,1805,984.5
242369_x_at,,242369_x_at,0.010569030535496,1256,0.0,716,986.0
222418_s_at,TMEM43,TMEM43,0.0065544239853449,1539,0.0,433,986.0
237040_at,CWF19L2,CWF19L2,0.0137336717103602,1045,0.0,927,986.0
210461_s_at,ABLIM1,ABLIM1,0.0635391912784097,52,0.0,1922,987.0
202852_s_at,AAGAB,AAGAB,0.0191361209513494,771,0.0,1204,987.5
230262_at,ST8SIA3,ST8SIA3,0.0125106640177628,1111,0.0,865,988.0
210524_x_at,,210524_x_at,0.0617450187812559,57,0.0,1920,988.5
211993_at,WNK1,WNK1,0.0312024651865556,376,0.0,1603,989.5
237768_x_at,,237768_x_at,0.0132907690221001,1065,0.0,914,989.5
1559419_at,CACNB2,CACNB2,0.0203254911658204,725,0.0,1254,989.5
235990_at,LOC100130987,LOC100130987,0.0129068228630235,1089,0.0,892,990.5
212273_x_at,GNAS,GNAS,0.0270804762774378,472,0.0,1511,991.5
204610_s_at,CCDC85B,CCDC85B,0.018050243538427,819,0.0,1164,991.5
1566783_at,,1566783_at,0.0257050651667999,519,0.0,1464,991.5
210701_at,CFDP1,CFDP1,0.0503662713595189,107,0.0,1877,992.0
202021_x_at,EIF1,EIF1,0.0149269869500079,977,0.0,1011,994.0
1554863_s_at,DOK5,DOK5,0.0232671461831355,616,0.0,1372,994.0
204745_x_at,MT1G,MT1G,0.045374973757953,149,0.0,1839,994.0
243593_s_at,,243593_s_at,0.0102564922541078,1267,0.0,724,995.5
232471_at,,232471_at,0.0115578334116293,1184,0.0,807,995.5
208121_s_at,PTPRO,PTPRO,0.0429512022747336,184,0.0,1807,995.5
233700_at,,233700_at,0.0137492675519382,1043,0.0,952,997.5
202544_at,GMFB,GMFB,0.0174533054852955,852,0.0,1143,997.5
225003_at,TMEM205,TMEM205,0.0006577388410639,1953,0.0,43,998.0
226647_at,TMEM25,TMEM25,0.0030459335662951,1807,0.0,190,998.5
210011_s_at,EWSR1,EWSR1,0.0494194837474663,117,0.0,1881,999.0
212266_s_at,SRSF5,SRSF5,0.0267348256776281,487,0.0,1514,1000.5
220966_x_at,ARPC5L,ARPC5L,0.0068068483599908,1524,0.0,480,1002.0
242014_at,,242014_at,0.0076126743322008,1461,0.0,543,1002.0
214723_x_at,ANKRD36,ANKRD36,0.0318181969008256,365,0.0,1640,1002.5
212270_x_at,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,C18orf32|RPL17|RPL17-C18orf32|SNORD58A|SNORD58B|SNORD58C,0.026561597282709,492,0.0,1513,1002.5
235009_at,BOD1L1,BOD1L1,0.0140354820163227,1022,0.0,988,1005.0
201217_x_at,RNU86|RPL3|SNORD83B,RNU86|RPL3|SNORD83B,0.0159035020308324,921,0.0,1090,1005.5
1553357_at,LINC00889,LINC00889,0.0213627512547774,679,0.0,1333,1006.0
1559391_s_at,,1559391_s_at,0.0195645763126712,755,0.0,1257,1006.0
207504_at,CA7,CA7,0.0380340400408331,254,0.0,1760,1007.0
240112_at,,240112_at,0.0073445863109557,1486,0.0,530,1008.0
218664_at,MECR,MECR,0.0042262442922598,1715,0.0,302,1008.5
237937_x_at,,237937_x_at,0.0121530161945365,1140,0.0,877,1008.5
224825_at,DNTTIP1,DNTTIP1,0.0005062037235174,1963,0.0,55,1009.0
227556_at,NME7,NME7,0.0022401062352449,1859,0.0,160,1009.5
213009_s_at,TRIM37,TRIM37,0.0345667286735706,307,0.0,1712,1009.5
229917_at,AGAP2,AGAP2,0.0121052154709049,1147,0.0,873,1010.0
217077_s_at,GABBR2,GABBR2,0.0043936844852204,1700,0.0,320,1010.0
208953_at,LARP4B,LARP4B,0.0569933680276779,76,0.0,1944,1010.0
211962_s_at,ZFP36L1,ZFP36L1,0.0295532353583374,412,0.0,1608,1010.0
226579_at,RP11-73M18.8,RP11-73M18.8,0.0031814912665332,1796,0.0,225,1010.5
242972_at,HCG18,HCG18,0.0093893322986442,1330,0.0,691,1010.5
1568986_x_at,PIGT,PIGT,0.024370221065687,567,0.0,1457,1012.0
211378_x_at,LOC101060363|PPIA,LOC101060363|PPIA,0.0279345935638171,448,0.0,1576,1012.0
214890_s_at,FAM149A,FAM149A,0.0319013383451157,364,0.0,1660,1012.0
204663_at,ME3,ME3,0.0171772756522172,862,0.0,1162,1012.0
203720_s_at,ERCC1,ERCC1,0.0169101660426856,876,0.0,1149,1012.5
218546_at,C1orf115,C1orf115,0.0042663703526491,1714,0.0,311,1012.5
201232_s_at,PSMD13,PSMD13,0.0155488189243396,939,0.0,1087,1013.0
202173_s_at,VEZF1,VEZF1,0.0151345827636364,966,0.0,1062,1014.0
209192_x_at,KAT5,KAT5,0.0657261603097552,43,0.0,1985,1014.0
201347_x_at,GRHPR,GRHPR,0.0152970966847619,957,0.0,1073,1015.0
209950_s_at,VILL,VILL,0.0454399571317738,148,0.0,1884,1016.0
232305_at,HMGCLL1,HMGCLL1,0.0106580573071029,1249,0.0,784,1016.5
221908_at,RNFT2,RNFT2,0.0050134601156655,1642,0.0,391,1016.5
204324_s_at,GOLIM4,GOLIM4,0.0173206409188033,855,0.0,1178,1016.5
212832_s_at,CKAP5,CKAP5,0.026534957250707,493,0.0,1541,1017.0
203694_s_at,DHX16,DHX16,0.0168159256732938,885,0.0,1150,1017.5
234969_s_at,EPC1,EPC1,0.013745555569794,1044,0.0,992,1018.0
213636_at,KIAA1045,KIAA1045,0.0353755847096302,296,0.0,1742,1019.0
220948_s_at,ATP1A1,ATP1A1,0.0061758655740105,1559,0.0,481,1020.0
228775_at,EMC3,EMC3,0.0065595003315985,1538,0.0,502,1020.0
209424_s_at,AMACR|C1QTNF3-AMACR,AMACR|C1QTNF3-AMACR,0.0458183337488882,144,0.0,1898,1021.0
205521_at,EXOG,EXOG,0.0438064768455835,171,0.0,1873,1022.0
211978_x_at,LOC101060363|PPIA,LOC101060363|PPIA,0.0285704471320281,438,0.0,1606,1022.0
229039_at,SYN2,SYN2,0.011174391010528,1206,0.0,839,1022.5
240830_at,SCARNA17,SCARNA17,0.0065973957073345,1536,0.0,509,1022.5
235070_at,RBFOX1,RBFOX1,0.0133852963860897,1060,0.0,985,1022.5
202737_s_at,LSM4,LSM4,0.0178415108813061,834,0.0,1211,1022.5
217890_s_at,PARVA,PARVA,0.0044921917756393,1694,0.0,353,1023.5
212923_s_at,PXDC1,PXDC1,0.0334652645258663,329,0.0,1718,1023.5
228882_at,TUB,TUB,0.0111777410385036,1205,0.0,843,1024.0
218059_at,ZNF706,ZNF706,0.0041000677306434,1735,0.0,313,1024.0
225304_s_at,NDUFA11,NDUFA11,0.002678198177782,1835,0.0,215,1025.0
212624_s_at,CHN1,CHN1,0.026495857829048,497,0.0,1554,1025.5
215290_at,,215290_at,0.0311639167304709,378,0.0,1673,1025.5
203000_at,STMN2,STMN2,0.0171854077847264,861,0.0,1191,1026.0
233204_at,,233204_at,0.0100070820292391,1285,0.0,768,1026.5
235567_at,RORA,RORA,0.0124801023084436,1113,0.0,940,1026.5
218488_at,EIF2B3,EIF2B3,0.003570431000341,1773,0.0,283,1028.0
203466_at,MPV17,MPV17,0.0170588388556048,868,0.0,1189,1028.5
1554964_x_at,,1554964_x_at,0.0211526463003024,687,0.0,1370,1028.5
242428_at,,242428_at,0.0091128822641359,1346,0.0,712,1029.0
214020_x_at,ITGB5,ITGB5,0.0331914162618662,334,0.0,1725,1029.5
218086_at,NPDC1,NPDC1,0.003378605389035,1783,0.0,279,1031.0
213268_at,CAMTA1,CAMTA1,0.0320629029188608,359,0.0,1703,1031.0
