gene,F_score,p_value
238277_at,19.212395217234786,3.7018629142762786e-05
238573_at,19.206637319978856,3.7107778211969084e-05
219343_at,19.20557093506139,3.712431322716533e-05
201459_at,19.205251978050402,3.712926034476571e-05
218546_at,19.19693444199525,3.725850787304372e-05
225234_at,19.19485414443375,3.729090635885281e-05
222862_s_at,19.19417571060982,3.730147854038018e-05
225799_at,19.19309556280632,3.7318317090706195e-05
226647_at,19.190733672627058,3.7355164163446214e-05
208732_at,19.189307939537287,3.737742469783428e-05
222430_s_at,19.184682863530995,3.744973196738397e-05
225094_at,19.179704556975487,3.752772262121446e-05
205702_at,19.17903198344675,3.753827204991487e-05
232347_x_at,19.17223091818652,3.764511971854433e-05
218788_s_at,19.164238717664176,3.777108121146696e-05
209566_at,19.162459031796168,3.7799189109686944e-05
227152_at,19.16068726674929,3.782719331627883e-05
230970_at,19.15634699342359,3.78958852714282e-05
201072_s_at,19.15246123468211,3.795749282392129e-05
210987_x_at,19.148899023980867,3.80140612798052e-05
202530_at,19.143144719766596,3.8105624071676154e-05
229293_at,19.142579783027966,3.811462561573895e-05
209161_at,19.141318111855288,3.813473664242706e-05
1561686_at,19.1401161580625,3.8153905943981067e-05
209092_s_at,19.139372838507665,3.8165765707844574e-05
231986_at,19.139119627589913,3.81698065894901e-05
1558784_at,19.1362709355828,3.821529799980546e-05
209234_at,19.130282402948186,3.831111247967212e-05
212068_s_at,19.124814854387754,3.839880754296434e-05
233816_at,19.12319179564657,3.842487988552623e-05
218653_at,19.121979521263334,3.844436540680086e-05
212273_x_at,19.11969536374324,3.848110753559017e-05
227580_s_at,19.119155451379026,3.848979765544923e-05
36711_at,19.11568314920644,3.854573417932355e-05
1568603_at,19.1145412426184,3.8564147845799777e-05
203814_s_at,19.109860275476777,3.8639724949600175e-05
215545_at,19.097195744865477,3.8844967542863736e-05
206461_x_at,19.091142642069045,3.894346111655878e-05
202961_s_at,19.087766975599607,3.899850028408718e-05
237452_at,19.087681238392936,3.8999899245163586e-05
237107_at,19.07898918213887,3.914199489840576e-05
229065_at,19.076172762659994,3.91881513873839e-05
204488_at,19.071374219290792,3.926692084264527e-05
225934_at,19.068086888329933,3.932097746074793e-05
205047_s_at,19.067725683067643,3.9326921765857154e-05
208709_s_at,19.065862034178572,3.935760629416362e-05
228556_at,19.06553008152184,3.93630744021053e-05
206483_at,19.04883253704893,3.963913801199858e-05
218354_at,19.047676258690302,3.965832867713224e-05
212156_at,19.047177957556684,3.966660189507649e-05
1555824_a_at,19.042752174109168,3.974016058821767e-05
244300_at,19.039772650192514,3.9789760886596806e-05
1560775_at,19.03843227500137,3.9812094983760465e-05
225117_at,19.03353574879864,3.989379354182659e-05
204610_s_at,19.032103345752898,3.9917725835556695e-05
209219_at,19.03184791498755,3.9921995073855074e-05
240231_at,19.00962308461923,4.0295265341929153e-05
208778_s_at,19.009215783154147,4.030213950421031e-05
233271_at,19.00510336106459,4.037161394742062e-05
227760_at,19.00342148310836,4.040006280297761e-05
215722_s_at,18.99567446783426,4.053137000596615e-05
229289_at,18.992299340885697,4.058871380355414e-05
1555931_at,18.99078153572707,4.061452873175184e-05
209950_s_at,18.982624978779583,4.0753546005097005e-05
231887_s_at,18.980096073363033,4.079674721214781e-05
201030_x_at,18.970920240036122,4.095389429174322e-05
233037_at,18.966666376762383,4.102695823955879e-05
205353_s_at,18.95603291011635,4.1210185729909595e-05
219097_x_at,18.955241059929453,4.1223863953924516e-05
204094_s_at,18.949776823498134,4.131837942911079e-05
214428_x_at,18.94811764188098,4.134712264013391e-05
220668_s_at,18.94632361446623,4.137822506679422e-05
203139_at,18.946202016988796,4.138033403194886e-05
203769_s_at,18.94416204277828,4.14157315040816e-05
202336_s_at,18.9410052067134,4.147057018560579e-05
213609_s_at,18.939384954135274,4.149874530111691e-05
227582_at,18.93656767155141,4.154778294709772e-05
211594_s_at,18.93605606577918,4.1556694365613943e-05
1553693_s_at,18.93506837932637,4.157390397963369e-05
214811_at,18.93277612693616,4.161387287341728e-05
239629_at,18.93067729436103,4.1650503923247486e-05
213771_at,18.92991299141358,4.166385159922608e-05
210367_s_at,18.929691865281995,4.1667714135961276e-05
234314_at,18.92790690866884,4.1698906508299536e-05
200793_s_at,18.92506306922816,4.174865272265791e-05
218491_s_at,18.918286297505848,4.1867442879751594e-05
202935_s_at,18.909841878695865,4.20159527988251e-05
222282_at,18.906185334881236,4.2080427844199566e-05
201217_x_at,18.903656612276045,4.2125075885592055e-05
232028_at,18.90241313727208,4.214704903077759e-05
205652_s_at,18.901609766921283,4.216125147296136e-05
226428_at,18.897576466263178,4.223262904093745e-05
203336_s_at,18.893080491164245,4.2312341364121965e-05
203723_at,18.887557378193026,4.241047678808333e-05
41387_r_at,18.88279037121148,4.249536617731381e-05
206169_x_at,18.86846770677563,4.275147461871211e-05
1556641_at,18.865508440311224,4.280458822591158e-05
225719_s_at,18.862748058895896,4.285419349221708e-05
218037_at,18.85418740124134,4.3008409318899344e-05
222264_at,18.85265615868528,4.303605409795831e-05
219945_at,18.850582693196344,4.30735172594861e-05
232814_x_at,18.846672831780847,4.314425168886713e-05
224656_s_at,18.84328790931003,4.320558596128738e-05
234122_at,18.835000775676672,4.3356127088495445e-05
1558854_a_at,18.828988263793068,4.346568649202664e-05
211972_x_at,18.8193335747814,4.364221050307835e-05
211955_at,18.80786157362162,4.385292258597721e-05
232253_at,18.80691020237925,4.387044391289291e-05
218271_s_at,18.805582093860135,4.389491564475188e-05
224410_s_at,18.79858427768937,4.4024089945753405e-05
201410_at,18.79146447187606,4.4155918138858276e-05
209583_s_at,18.789870106638954,4.418549463226833e-05
216187_x_at,18.78407297744079,4.429320724998178e-05
222558_at,18.778866034103295,4.439018466791519e-05
221260_s_at,18.77768813693609,4.441215290201677e-05
238890_at,18.777164030171434,4.4421931295365275e-05
212333_at,18.776547386940397,4.443343900585024e-05
219862_s_at,18.773879787037433,4.448325678565244e-05
220572_at,18.770341417392245,4.454942512374479e-05
209252_at,18.76985460511361,4.455853656055672e-05
201154_x_at,18.76042691889426,4.4735369335907036e-05
235377_at,18.752018816610036,4.489368807866908e-05
206342_x_at,18.749924601547924,4.493321043434157e-05
208799_at,18.749923955172495,4.493322263837338e-05
208857_s_at,18.747335078465817,4.4982129902358656e-05
238567_at,18.74139578030707,4.509453839459618e-05
231967_at,18.73971681876509,4.512636724876356e-05
224818_at,18.737689756772703,4.51648260546907e-05
241762_at,18.724351524372494,4.541873187545019e-05
241008_at,18.711695732701784,4.566100683563232e-05
203297_s_at,18.706564610486687,4.575961305663639e-05
238786_at,18.68804002230032,4.611743520523881e-05
243_g_at,18.67640442937943,4.634366223959123e-05
204892_x_at,18.655380747322692,4.675532320943686e-05
208635_x_at,18.65472289150898,4.6768265200378175e-05
219543_at,18.653870544570058,4.6785038903659875e-05
226433_at,18.65204741261422,4.682093791962268e-05
225941_at,18.64739628067363,4.691265129937174e-05
200941_at,18.645186871734474,4.6956282384632e-05
213457_at,18.641290707945426,4.703332517838227e-05
207598_x_at,18.633375065692668,4.719025061745661e-05
235225_at,18.6327999108105,4.7201673911121295e-05
212282_at,18.62265753185396,4.7403583074322386e-05
209279_s_at,18.618031640294873,4.7495968241870014e-05
207144_s_at,18.614627118139325,4.756407956302149e-05
214020_x_at,18.614593624042325,4.756475015013832e-05
213682_at,18.609447556158138,4.7667895682672056e-05
225489_at,18.608683708512793,4.768322554544265e-05
215416_s_at,18.608533421078143,4.768624230226754e-05
1562898_at,18.598501223924973,4.788806651677719e-05
224613_s_at,18.58782385467418,4.81038372994636e-05
224743_at,18.579793530294495,4.826677591894975e-05
1553909_x_at,18.575997653144007,4.834399370744764e-05
208680_at,18.568512111416187,4.849664193977334e-05
210069_at,18.566858716450508,4.853042556885244e-05
208621_s_at,18.56654789292922,4.8536779297862566e-05
217720_at,18.563644051606023,4.85961798820974e-05
215645_at,18.556696920012858,4.873859366810144e-05
233558_s_at,18.55658489992627,4.8740893561247e-05
200748_s_at,18.55332198456445,4.880793382955957e-05
211662_s_at,18.552572116897135,4.882335412901999e-05
205325_at,18.551849797872656,4.883821266487457e-05
235019_at,18.548211509560694,4.891312532227981e-05
224851_at,18.54538000235792,4.897150822562087e-05
223248_at,18.540943684844706,4.9063125188384115e-05
223319_at,18.53845149417843,4.911467032990007e-05
202322_s_at,18.534470584441646,4.919712194643206e-05
213787_s_at,18.53038496864163,4.928189054227388e-05
206118_at,18.528450853895983,4.9322072149207276e-05
1557797_a_at,18.527775682125913,4.933610692196409e-05
206374_at,18.520499467160878,4.948761879222472e-05
218500_at,18.51914213608939,4.951593538320488e-05
202741_at,18.504430835301214,4.9823915403373715e-05
227246_at,18.502171305977306,4.987139308568835e-05
225407_at,18.49499300131845,5.0022534644413e-05
220488_s_at,18.481739589321613,5.0302831202242825e-05
213555_at,18.48142612151064,5.03094802967032e-05
241036_at,18.48125286627584,5.031315567328461e-05
228715_at,18.475874822234854,5.04273813560662e-05
212627_s_at,18.475511838466513,5.0435100484440295e-05
228059_x_at,18.475336953575226,5.043881998053162e-05
1560277_a_at,18.470960385438605,5.0531994055655527e-05
219406_at,18.46807181616832,5.059358683075727e-05
219134_at,18.46425621212077,5.067506533069904e-05
233031_at,18.460152678133667,5.0762843230243544e-05
215284_at,18.456882219523848,5.083291317683578e-05
200953_s_at,18.449883227510348,5.098320249393965e-05
239978_at,18.448637888651678,5.100999160041675e-05
226006_at,18.43566752059253,5.128986756367332e-05
208073_x_at,18.43550040045136,5.129348400856156e-05
207504_at,18.434916467356437,5.130612226202084e-05
225699_at,18.426422775190915,5.149031726928152e-05
200691_s_at,18.42599402304861,5.149963327824853e-05
229537_at,18.42249184988407,5.1575794245517804e-05
227321_at,18.419134474412544,5.164891531184626e-05
210461_s_at,18.418690523609538,5.1658592215007494e-05
214665_s_at,18.414938275633105,5.17404555468625e-05
218204_s_at,18.402613804991248,5.201028230970305e-05
223450_s_at,18.40243051060785,5.2014306206074054e-05
203279_at,18.400884696408898,5.204825452402852e-05
218177_at,18.39811852735391,5.2109060606026584e-05
200876_s_at,18.397007799802424,5.2133497277500086e-05
57082_at,18.388552645896954,5.231990330009279e-05
224368_s_at,18.382341175158853,5.245728167910031e-05
1556941_a_at,18.381175771327246,5.248309817173421e-05
212850_s_at,18.378537294277805,5.254159516612192e-05
201231_s_at,18.377171841595967,5.257189464739707e-05
222396_at,18.376112105050492,5.2595422679543466e-05
241588_at,18.36960196606002,5.274019762338895e-05
232883_at,18.358752670806044,5.2982381614273305e-05
209248_at,18.355531994236646,5.305449575130305e-05
201330_at,18.355524713376404,5.305465889152602e-05
201903_at,18.341575545159465,5.3368165392958194e-05
209484_s_at,18.33840453987274,5.3439699466973336e-05
200721_s_at,18.336230002109325,5.348881154294315e-05
240451_at,18.325448865142302,5.373299216146992e-05
217814_at,18.32432174549159,5.37585863992322e-05
243398_at,18.315882833477588,5.395061390669553e-05
240180_at,18.31177638522962,5.404431173374572e-05
211494_s_at,18.3014863540409,5.427983928649188e-05
201226_at,18.29934821608013,5.432891152782889e-05
224738_x_at,18.298865260258037,5.434000213916017e-05
207035_at,18.298305983109458,5.435284831136008e-05
242578_x_at,18.295075545209418,5.442711029916545e-05
1565844_at,18.28025586693885,5.476913084218394e-05
213512_at,18.278202750967786,5.481668871847612e-05
215700_x_at,18.273400932201593,5.492808312713925e-05
215067_x_at,18.269153670999927,5.5026807144073574e-05
231271_x_at,18.26781466525416,5.505796910920163e-05
212837_at,18.266043360950587,5.509921967448118e-05
207170_s_at,18.266020253570932,5.509975801518893e-05
223316_at,18.264433813250267,5.51367308357837e-05
223037_at,18.25687725659626,5.53131916289142e-05
1559394_a_at,18.25518141723076,5.535287279790907e-05
225534_at,18.253942912552457,5.538187126974245e-05
212716_s_at,18.250604610558238,5.546011261290735e-05
223328_at,18.24841798546336,5.551142331015089e-05
213005_s_at,18.244851131510483,5.5595227075442405e-05
212114_at,18.23825501658989,5.575054749017157e-05
209424_s_at,18.238076371737073,5.57547603014885e-05
204559_s_at,18.236430899308836,5.5793579342586124e-05
214889_at,18.23608360298779,5.580177611768006e-05
242287_at,18.234936425735345,5.582886024506113e-05
210415_s_at,18.233809975986418,5.585546819338995e-05
223059_s_at,18.229284801738025,5.5962489437835405e-05
1568986_x_at,18.22895519056196,5.597029305901971e-05
208228_s_at,18.224503520250327,5.6075797320450604e-05
209249_s_at,18.220210642954967,5.617773234774288e-05
224667_x_at,18.217951369145133,5.6231455835795404e-05
200642_at,18.217520400133868,5.624170990166181e-05
203616_at,18.205559974061465,5.652705514309843e-05
206384_at,18.20528781025703,5.6533565612736446e-05
221853_s_at,18.20027317070047,5.66536599341382e-05
229145_at,18.19790255894045,5.671052461404268e-05
216264_s_at,18.196234216886896,5.675057897521894e-05
238354_x_at,18.19572964492857,5.6762698724364774e-05
239311_at,18.19487885814772,5.6783140547906885e-05
237832_at,18.19062802346867,5.688538892311658e-05
227365_at,18.188557337838745,5.693526532701093e-05
206015_s_at,18.18618435450417,5.699247857487768e-05
205172_x_at,18.180596863921956,5.7127428587987884e-05
205690_s_at,18.1800773641391,5.713999235719814e-05
214577_at,18.17575085095396,5.7244736993720584e-05
204711_at,18.17158104419368,5.734587506674047e-05
215499_at,18.16000768107829,5.76275514622178e-05
217620_s_at,18.15239591672181,5.7813586182394315e-05
240461_at,18.148716931178253,5.790372392205232e-05
202364_at,18.139948846961513,5.8119132638084215e-05
AFFX-HUMGAPDH/M33197_3_at,18.13645758822534,5.820513342416685e-05
204685_s_at,18.133805509574696,5.827055019855574e-05
244414_at,18.125859859609953,5.8466993410141446e-05
205012_s_at,18.118764722285217,5.864298598903347e-05
222759_at,18.112713127037924,5.8793525297775206e-05
222796_at,18.112345853390842,5.88026743971503e-05
217959_s_at,18.112338718379853,5.880285215088218e-05
218336_at,18.10964709157138,5.8869947878543324e-05
225568_at,18.107167682522274,5.893182335660899e-05
220261_s_at,18.095727985068866,5.921817876919548e-05
1559402_a_at,18.09441853175261,5.925104800455135e-05
202802_at,18.09252053170791,5.929872402869129e-05
209902_at,18.08821000864865,5.940714735614864e-05
218251_at,18.08354811431988,5.9524638814106425e-05
238468_at,18.07414161832588,5.976243592356558e-05
224331_s_at,18.071814632769634,5.982141327642069e-05
234505_at,18.068246227600998,5.991197092122293e-05
210130_s_at,18.06639323847669,5.995905110929574e-05
214739_at,18.059145945627662,6.0143554690077985e-05
208761_s_at,18.05908153740177,6.014519703343867e-05
1561850_at,18.055954901057767,6.022497865220145e-05
228544_s_at,18.049004338152706,6.040272550026632e-05
201000_at,18.047567011623062,6.043954969534432e-05
224129_s_at,18.047555886883174,6.043983480055135e-05
208644_at,18.043149513793463,6.055287056759239e-05
213762_x_at,18.032990295849576,6.0814313983632975e-05
202201_at,18.023934875819165,6.10483323529912e-05
239889_at,18.02173685352539,6.11052755091709e-05
201976_s_at,18.020237232995758,6.11441569070841e-05
237628_at,18.01705076923069,6.122685860458146e-05
212891_s_at,18.010352985834924,6.140106943958532e-05
217815_at,18.00040168093198,6.166084916167535e-05
206857_s_at,17.999344458257113,6.168851455032689e-05
236120_at,17.999030482625045,6.169673312432178e-05
201142_at,17.99138402485421,6.18972343623238e-05
217446_x_at,17.988701832432785,6.19677243638626e-05
233700_at,17.988042192592683,6.198507286113173e-05
200799_at,17.986108691889598,6.203595268993692e-05
225001_at,17.985820636136175,6.204353652479005e-05
232003_at,17.982474745687274,6.213169605251004e-05
217331_at,17.98135380771975,6.216126006607497e-05
1554007_at,17.97855991188364,6.22350103903081e-05
1561657_at,17.97556309737715,6.231421741362699e-05
1555982_at,17.9719191782675,6.241066768453389e-05
229300_at,17.96582565511795,6.257230007509133e-05
244350_at,17.96235240743937,6.266462193842328e-05
238430_x_at,17.962266949637428,6.266689524820094e-05
218080_x_at,17.954778000738365,6.286644339268943e-05
219019_at,17.954719853511023,6.286799532510175e-05
1555950_a_at,17.953704810380682,6.289509289067094e-05
215604_x_at,17.948720259885594,6.302833515632048e-05
224509_s_at,17.947881159756804,6.305079378097052e-05
218120_s_at,17.947608415624796,6.305809558963075e-05
200657_at,17.945627939878534,6.311114233156353e-05
208713_at,17.944085825491012,6.315247948391668e-05
220072_at,17.941635116705374,6.321822939539613e-05
201526_at,17.94064151820546,6.324490668697313e-05
1557685_at,17.931154776643773,6.350020288025701e-05
208643_s_at,17.928842641041253,6.356258524311212e-05
213550_s_at,17.925056394342743,6.366487618588443e-05
235119_at,17.922282163310808,6.373993376481817e-05
226579_at,17.917908454056686,6.38584509783386e-05
219028_at,17.917470220372287,6.387033859251927e-05
210252_s_at,17.91536223110344,6.392755221442074e-05
208953_at,17.91038032603379,6.406297778359042e-05
223334_at,17.907923655450798,6.412986750237956e-05
212703_at,17.90353287431672,6.424959816793101e-05
202623_at,17.901017453613104,6.431829408475688e-05
212993_at,17.900147305055032,6.434207538704471e-05
232311_at,17.89736391268706,6.441820684248069e-05
223532_at,17.892155623880477,6.456091370444863e-05
201600_at,17.883781417326432,6.479105017225376e-05
217923_at,17.881408814088708,6.485640668459882e-05
201991_s_at,17.881366673702544,6.48575681116433e-05
202737_s_at,17.879581038403114,6.49068015379734e-05
203662_s_at,17.878118966397096,6.494714238313053e-05
1556442_x_at,17.87690502548752,6.498065654284706e-05
209228_x_at,17.875079762840805,6.503108146942209e-05
214011_s_at,17.87200721797697,6.511605508451951e-05
211615_s_at,17.868423328881644,6.52153149523236e-05
225121_at,17.860175912345618,6.544432940610042e-05
223056_s_at,17.859129613137004,6.547344226745108e-05
201186_at,17.85830616969514,6.549636364297601e-05
210156_s_at,17.857216503972897,6.552670829969611e-05
1556378_a_at,17.852154280375796,6.566786962647972e-05
239826_at,17.851415369497964,6.568850053746251e-05
205761_s_at,17.843902997459328,6.589863091946341e-05
216977_x_at,17.843270664558887,6.59163496440801e-05
243618_s_at,17.842821948604463,6.592892618114607e-05
230949_at,17.842176771357824,6.594701343838594e-05
208909_at,17.84077758052734,6.598625670915971e-05
220999_s_at,17.840464088189137,6.599505256644724e-05
223002_s_at,17.83932390933592,6.602705349520596e-05
209192_x_at,17.836383507309726,6.610965438359598e-05
230006_s_at,17.83267277989166,6.621404708455232e-05
244709_at,17.815683078968753,6.669418749579696e-05
1555284_at,17.81284541415675,6.677473094572351e-05
206489_s_at,17.811499719591097,6.681296179163823e-05
244804_at,17.8085657410045,6.689639363771696e-05
238560_at,17.808097005581775,6.690973274141386e-05
223223_at,17.797507002868787,6.721183109639871e-05
208598_s_at,17.793063543776903,6.733900697817018e-05
215698_at,17.786826308793895,6.751794100724422e-05
214306_at,17.783011980508064,6.762760805746458e-05
222984_at,17.775500708059866,6.784410438163899e-05
224618_at,17.774464299412283,6.787403268286998e-05
235396_at,17.77441186511073,6.787554718624396e-05
231016_s_at,17.774189889805367,6.788195906882015e-05
236465_at,17.75383174302647,6.847267847340248e-05
232695_at,17.752448329265025,6.851301190375397e-05
221515_s_at,17.752180475538545,6.852082400928916e-05
1558295_a_at,17.75188576467997,6.852942047930745e-05
226195_at,17.751627019041283,6.853696879042177e-05
205031_at,17.750608450894568,6.856669151129695e-05
212787_at,17.749714535832428,6.859278769310633e-05
225044_at,17.745198129304875,6.872479238861776e-05
224799_at,17.735309051478257,6.901474382713513e-05
229099_at,17.733569726356954,6.906587175430986e-05
218125_s_at,17.731812816310267,6.911755623779706e-05
202077_at,17.730853608842384,6.914579086677324e-05
63009_at,17.724217197436097,6.934146210527658e-05
210600_s_at,17.72125064746288,6.942911386294361e-05
231530_s_at,17.718799480933153,6.950162391789991e-05
213400_s_at,17.709478090202975,6.977808165757002e-05
1554250_s_at,17.708798014956386,6.979829593648094e-05
215991_s_at,17.704861894058517,6.991541023119013e-05
203860_at,17.699893074466317,7.00635405076479e-05
224057_s_at,17.69866374587076,7.010023911081032e-05
240830_at,17.69530177060999,7.020070391039643e-05
220617_s_at,17.687856710950175,7.042371083815854e-05
225446_at,17.686652919946695,7.045983734056758e-05
212573_at,17.685920234385872,7.048183503389368e-05
219255_x_at,17.676130360479842,7.077644034551148e-05
1569641_at,17.675083270788015,7.080802533243997e-05
209372_x_at,17.674239480803287,7.083348844861936e-05
203785_s_at,17.67395625848817,7.08420373864215e-05
204246_s_at,17.669495421977995,7.097682612601393e-05
227297_at,17.664924990155157,7.111520063587873e-05
243414_at,17.66287041425849,7.117749561229857e-05
204701_s_at,17.65702045650651,7.135517531427061e-05
226544_x_at,17.651347452520568,7.15279171796255e-05
1556373_a_at,17.65077711414736,7.154530770586339e-05
229776_at,17.6460778186378,7.16887627441357e-05
37796_at,17.638651385387142,7.191607381230194e-05
213132_s_at,17.633761193888226,7.206616026785443e-05
213744_at,17.631378200985033,7.213941446059367e-05
212186_at,17.629112025101865,7.22091488646944e-05
221893_s_at,17.627114383226335,7.22706776139308e-05
235538_at,17.621899940076535,7.243154088180363e-05
229905_at,17.62011563627637,7.248667059657481e-05
239603_x_at,17.61795883871873,7.255336702135943e-05
203112_s_at,17.613961110256156,7.267715943802282e-05
200913_at,17.609470546117418,7.281647256369846e-05
231166_at,17.60687020704344,7.289727008974062e-05
201529_s_at,17.599946795196715,7.311284475435543e-05
217773_s_at,17.598601853360794,7.315479846655768e-05
226391_at,17.590591251256715,7.340519346357116e-05
227663_at,17.58884964612883,7.345974930643614e-05
1558702_at,17.588422714779835,7.347312932475737e-05
219445_at,17.587221374390882,7.351079278775475e-05
210598_at,17.58721803002564,7.351089766539721e-05
202012_s_at,17.583213595461306,7.363658549853275e-05
203509_at,17.582623078877717,7.365513887398645e-05
201347_x_at,17.57748036355397,7.38169211724183e-05
231695_at,17.577038086061272,7.383085167260912e-05
236817_at,17.575247706642973,7.388727130041392e-05
218117_at,17.573669506734024,7.393704144652357e-05
222418_s_at,17.57251966801579,7.397332454867876e-05
205827_at,17.569838114575717,7.40580121726212e-05
208121_s_at,17.568318496169596,7.410604844962749e-05
204002_s_at,17.568082330791675,7.411351669783958e-05
223216_x_at,17.567150298455903,7.4142997893503e-05
240230_s_at,17.558441317141906,7.441905744126631e-05
203264_s_at,17.554386180731747,7.454795958723464e-05
219575_s_at,17.55058794490528,7.466890432031489e-05
202432_at,17.54764380826369,7.476279169995958e-05
226779_at,17.546393244716956,7.480270850925874e-05
1559101_at,17.540499694578546,7.49911210637218e-05
201993_x_at,17.538901812675984,7.504228846061105e-05
1558299_at,17.53310215383351,7.522830783291648e-05
212624_s_at,17.53299314663552,7.523180869891882e-05
204513_s_at,17.52689614532718,7.542788715703324e-05
240521_at,17.526804786652207,7.543082923880818e-05
206349_at,17.524747482545788,7.549711325765099e-05
200030_s_at,17.523557057945762,7.553549482064355e-05
202000_at,17.51997667154635,7.56510546080349e-05
200932_s_at,17.51943239232471,7.56686376018962e-05
1556813_at,17.5189491805105,7.568425133794781e-05
201481_s_at,17.51558609537733,7.579301275895758e-05
244194_at,17.51368478188345,7.58545721017525e-05
220183_s_at,17.512683584429677,7.588700886044404e-05
1558592_at,17.511040158166768,7.594028353093775e-05
201020_at,17.51024491551434,7.596607661960714e-05
209336_at,17.509686051317416,7.598420835744406e-05
201243_s_at,17.50874201803616,7.601484662013337e-05
235640_at,17.50710976227066,7.606785095119978e-05
214432_at,17.506641595040875,7.608306080243706e-05
216751_at,17.506611553571055,7.608403689895821e-05
209853_s_at,17.505778227478583,7.611111817452995e-05
219833_s_at,17.505387844405018,7.61238081888483e-05
201241_at,17.504701830405935,7.614611343537572e-05
227830_at,17.49490068236888,7.646552752545246e-05
205092_x_at,17.49355387365531,7.65095271209695e-05
223183_at,17.49127117340526,7.658416146886945e-05
200697_at,17.489914896507223,7.662854135665608e-05
1560119_at,17.48911851025899,7.665461294223615e-05
209421_at,17.486914656535085,7.672680898500841e-05
203053_at,17.48488016961947,7.679351897254493e-05
203567_s_at,17.483382929317685,7.684265106104983e-05
230950_at,17.477911530784606,7.702247133436067e-05
231506_at,17.474324141780375,7.714060812068941e-05
200699_at,17.473877264709948,7.71553373690298e-05
218212_s_at,17.46111342888761,7.757726502892519e-05
211483_x_at,17.459593794954767,7.762765703158367e-05
241457_at,17.457396726925964,7.770057284581078e-05
209058_at,17.45662331106521,7.772625760391161e-05
213636_at,17.45640766316863,7.773342072443437e-05
240554_at,17.444581334898523,7.81272968253155e-05
209158_s_at,17.442399229845204,7.820019645054209e-05
223104_at,17.43868877439502,7.832431616757588e-05
223207_x_at,17.43688356090633,7.838477641547861e-05
243025_at,17.435375616879384,7.843531739357279e-05
1554701_a_at,17.43250661347529,7.853156909016892e-05
207776_s_at,17.43202361558582,7.854778507536568e-05
215535_s_at,17.4318551861775,7.855344067131252e-05
226648_at,17.425378714184532,7.87712292367671e-05
213268_at,17.41729972924993,7.904377953380997e-05
213738_s_at,17.41694925181168,7.905562512094158e-05
209001_s_at,17.41488800538102,7.912532906066047e-05
203109_at,17.41449853790937,7.913850656565862e-05
1566783_at,17.41207167214678,7.922066977292327e-05
201394_s_at,17.40966647118427,7.930218628465809e-05
230644_at,17.40510486892397,7.945702468273691e-05
214671_s_at,17.400964051997448,7.959784990998609e-05
202593_s_at,17.40027806773855,7.962120441521268e-05
220948_s_at,17.3973539957491,7.972083444770529e-05
244433_at,17.394656116151683,7.981287158180852e-05
211752_s_at,17.386284921415992,8.009914969691439e-05
203094_at,17.385890501236993,8.011266416671083e-05
238622_at,17.383919536894854,8.018023280952186e-05
242366_at,17.38076727715578,8.028842081156791e-05
237999_at,17.378586973777907,8.036333856334992e-05
203771_s_at,17.36445653785571,8.085062726321903e-05
209227_at,17.363810050675074,8.087299414689056e-05
227434_at,17.362788535548475,8.090834909102755e-05
201123_s_at,17.357274631307195,8.109946232900641e-05
232140_at,17.35656984708466,8.112392384621977e-05
217932_at,17.349495876521257,8.136986766744989e-05
238716_at,17.344820902288333,8.153282635264323e-05
201118_at,17.344575147404242,8.154140209797343e-05
236302_at,17.3420385006612,8.162997407730982e-05
212088_at,17.33758396341978,8.178575308776845e-05
214857_at,17.332488151341988,8.196433398428993e-05
212988_x_at,17.327118496017768,8.215294671710855e-05
1559420_x_at,17.317880173383717,8.247849698256069e-05
222530_s_at,17.317295497825924,8.249914513217123e-05
224630_at,17.315284808124574,8.25701944733413e-05
232523_at,17.31475042708023,8.258908786832604e-05
235606_at,17.311928707338822,8.268892557307342e-05
224878_at,17.311528478287567,8.270309649689176e-05
232305_at,17.309466760679687,8.277613548821674e-05
212111_at,17.308236026561687,8.281976752222493e-05
201579_at,17.303011805718086,8.300524094523213e-05
203454_s_at,17.301897893539046,8.304484308853026e-05
218651_s_at,17.296362852994896,8.32419156467879e-05
227849_at,17.2895988998163,8.348339794570517e-05
227082_at,17.28337072584066,8.37063909795185e-05
204081_at,17.2815731466493,8.377086550385391e-05
212252_at,17.275515819942633,8.398850342808734e-05
233229_at,17.27272725347108,8.408889168295096e-05
237745_at,17.270349503400194,8.417458829192342e-05
204352_at,17.268610251862558,8.423732976686533e-05
1558740_s_at,17.265678455006626,8.434320010121746e-05
223650_s_at,17.26496480725746,8.43689914451739e-05
209445_x_at,17.26127797988461,8.450236356533718e-05
237361_at,17.255535024111133,8.471054999770142e-05
1561107_at,17.254292412200662,8.47556651610334e-05
228010_at,17.253858503938993,8.477142478257852e-05
202941_at,17.250451687146473,8.489526598993763e-05
206089_at,17.238189311085858,8.534256196446266e-05
1554964_x_at,17.235382806212982,8.544527643909437e-05
226507_at,17.235069132175187,8.545676442319036e-05
232778_at,17.225483165599265,8.58086095721579e-05
224875_at,17.21789170121886,8.608830783464767e-05
233308_at,17.21747864835983,8.610355320459993e-05
222606_at,17.215337216225244,8.618263597493382e-05
203762_s_at,17.214714939681148,8.620563059675559e-05
224943_at,17.213502640504263,8.625044615015017e-05
1562550_at,17.2093390472277,8.640454641260626e-05
